Line,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time_x,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z,Time_y,RacePosition,GapToLeaderSeconds,IntervalToAheadSeconds
2,2022-08-28 13:03:44.580,0 days 01:02:44.500000,,0.0,0 days 00:00:00,8730.141598933333,0.0,1,20.0,False,1,interpolation,-0.03584772552476973,-6.626092167425731e-06,OnTrack,-879.0452873923589,1976.9265695137456,4151.999764511829,,,,
3,2022-08-28 13:03:44.722,0 days 01:02:44.642000,,0.0,0 days 00:00:00.142000,8655.0,0.0,1,20.0,False,1,car,0.0,0.0,OnTrack,-879.0278487144762,1976.9548451649193,4151.99985519087,,,,
4,2022-08-28 13:03:44.773,0 days 01:02:44.693000,,0.0,0 days 00:00:00.193000,8391.270822892307,0.686539323076923,1,20.0,False,1,pos,0.03822751851266709,7.065973009135077e-06,OnTrack,-879.0,1977.0,4152.0,,,,
5,2022-08-28 13:03:45.233,0 days 01:02:45.153000,,0.0,0 days 00:00:00.653000,6012.540053661538,6.878847015384615,1,20.0,False,1,pos,0.9821124407115682,0.00018153362467679437,OnTrack,-880.0,1979.0,4152.0,,,,
6,2022-08-28 13:03:45.242,0 days 01:02:45.162000,1,0.0,0 days 00:00:00.662000,5966.0,7.0,1,20.0,False,1,car,1.011111111111111,0.0001868937377659052,OnTrack,-880.1167084700081,1979.0997243643687,4151.999808036977,,,,
7,2022-08-28 13:03:45.402,0 days 01:02:45.322000,11,0.011111111111111516,0 days 00:00:00.822000,4846.0,14.0,1,20.0,False,1,car,1.6333333333333329,0.0003019052686987699,OnTrack,-882.8082718271733,1981.7067273962916,4151.99914087454,,,,
8,2022-08-28 13:03:45.413,0 days 01:02:45.333000,11,0.011111111111111504,0 days 00:00:00.833000,4840.41746752,14.35750208,1,20.1375008,False,1,pos,1.6897216795707262,0.00031232808838587984,OnTrack,-883.0,1982.0,4152.0,,,,
9,2022-08-28 13:03:45.613,0 days 01:02:45.533000,11,0.011111111111111282,0 days 00:00:01.033000,4738.91746752,20.85750208,1,22.637500799999998,False,1,pos,3.0804338174037813,0.0005693872649094285,OnTrack,-887.0,1990.0,4152.0,,,,
10,2022-08-28 13:03:45.802,0 days 01:02:45.722000,18,0.011111111111111072,0 days 00:00:01.222000,4643.0,27.0,1,25.0,False,1,car,4.633333333333333,0.000856425149982225,OnTrack,-894.6361036677604,2000.1115700545706,4151.921522853001,,,,
11,2022-08-28 13:03:45.833,0 days 01:02:45.753000,18,0.03694449777777778,0 days 00:00:01.253000,4619.12995072,27.46500096,1,25.7750016,False,1,pos,4.878670130546731,0.0009017731938706371,OnTrack,-896.0,2002.0,4152.0,,,,
12,2022-08-28 13:03:46.002,0 days 01:02:45.922000,18,0.17777777777777803,0 days 00:00:01.422000,4489.0,30.0,1,30.0,False,1,car,6.299999999999999,0.0011644917506952554,OnTrack,-903.4732271240815,2013.5848563801235,4152.903634846351,,,,
13,2022-08-28 13:03:46.033,0 days 01:02:45.953000,18,0.1691666488888891,0 days 00:00:01.453000,4603.15773568,31.47250304,1,31.31750272,False,1,pos,6.621604847406156,0.001223937177963204,OnTrack,-905.0,2016.0,4153.0,,,,
14,2022-08-28 13:03:46.193,0 days 01:02:46.113000,18,0.12472220444444446,0 days 00:00:01.613000,5192.35773568,39.07250304,1,38.11750272,False,1,pos,8.637699724888115,0.0015965920753356966,OnTrack,-914.0,2030.0,4153.0,,,,
15,2022-08-28 13:03:46.402,0 days 01:02:46.322000,18,0.06666666666666643,0 days 00:00:01.822000,5962.0,49.0,1,47.0,False,1,car,11.744444444444445,0.0021708426463578224,OnTrack,-928.3025846357032,2051.882114746111,4153.731023653279,,,,
16,2022-08-28 13:03:46.512,0 days 01:02:46.432000,18,0.08849208888888788,0 days 00:00:01.932000,6611.7864704,52.1428608,1,50.5357184,False,1,pos,13.415598289314335,0.0024797386569123695,OnTrack,-937.0,2065.0,4154.0,,,,
17,2022-08-28 13:03:46.672,0 days 01:02:46.592000,18,0.12023812063491848,0 days 00:00:02.092000,7556.929327542857,56.71428937142857,1,55.678575542857146,False,1,pos,16.00331772363668,0.002958052614750808,OnTrack,-951.0,2086.0,4154.0,,,,
18,2022-08-28 13:03:46.682,0 days 01:02:46.602000,3,0.12222222222222001,0 days 00:00:02.102000,7616.0,57.0,1,56.0,False,1,car,16.177777777777777,0.0029902998042544834,OnTrack,-951.9090543907957,2087.381490958781,4154.02218262423,,,,
19,2022-08-28 13:03:46.872,0 days 01:02:46.792000,3,0.17514703952810293,0 days 00:00:02.292000,8732.713645154114,64.40947442282351,1,58.116992692235286,False,1,pos,19.784833245262227,0.0036570277941252558,OnTrack,-970.0,2115.0,4155.0,,,,
20,2022-08-28 13:03:47.041,0 days 01:02:46.961000,18,0.22222222222222143,0 days 00:00:02.461000,9726.0,71.0,1,60.0,False,1,car,23.258055555555554,0.004299018068516889,OnTrack,-988.1803571788694,2141.439846709488,4155.791865357563,,,,
21,2022-08-28 13:03:47.092,0 days 01:02:47.012000,18,0.29305564444444415,0 days 00:00:02.512000,9841.175144533334,72.2750016,1,60.6375008,False,1,pos,24.321573449471458,0.004495598673942582,OnTrack,-994.0,2150.0,4156.0,,,,
22,2022-08-28 13:03:47.281,0 days 01:02:47.201000,18,0.5555555555555571,0 days 00:00:02.701000,10268.0,77.0,1,63.0,False,1,car,28.39138888888889,0.005247863198713024,OnTrack,-1016.5826288307024,2184.2396708338138,4156.704448020442,,,,
23,2022-08-28 13:03:47.352,0 days 01:02:47.272000,18,0.462473936997228,0 days 00:00:02.772000,10613.931844970835,79.43302448508899,1,64.769472352792,False,1,pos,30.02239673100321,0.005549338623706896,OnTrack,-1025.0,2197.0,4157.0,,,,
24,2022-08-28 13:03:47.532,0 days 01:02:47.452000,18,0.22649258153677032,0 days 00:00:02.952000,11490.941365620709,85.60125001395639,1,69.25545455560464,False,1,pos,34.425208679237414,0.0063631542099896335,OnTrack,-1049.0,2233.0,4158.0,,,,
25,2022-08-28 13:03:47.602,0 days 01:02:47.522000,3,0.13472222222222285,0 days 00:00:03.022000,11832.0,88.0,1,71.0,False,1,car,36.23805555555555,0.006698240754869971,OnTrack,-1064.2341648028184,2256.0779031961347,4158.611390700876,,,,
26,2022-08-28 13:03:47.752,0 days 01:02:47.672000,3,0.8263894791111133,0 days 00:00:03.172000,11052.74933504,96.25000704,1,73.25000192,False,1,pos,40.31403038307621,0.007451643780693672,OnTrack,-1101.0,2312.0,4160.0,,,,
27,2022-08-28 13:03:47.802,0 days 01:02:47.722000,18,1.0569444444444471,0 days 00:00:03.222000,10793.0,99.0,1,74.0,False,1,car,41.738055555555555,0.007714860537222972,OnTrack,-1109.9089314420771,2325.5503149989368,4160.29131054864,,,,
28,2022-08-28 13:03:48.122,0 days 01:02:48.042000,55,0.3466666666666711,0 days 00:00:03.542000,10438.0,112.0,2,81.0,False,1,car,51.6936111111111,0.009555045032148808,OnTrack,-1139.9987114485605,2371.0148196847713,4160.867500823588,,,,
29,2022-08-28 13:03:48.152,0 days 01:02:48.072000,55,0.3716667733333369,0 days 00:00:03.572000,10500.85026816,113.27500544,2,81.82500352,False,1,pos,52.70577040294517,0.009742132515598063,OnTrack,-1144.0,2377.0,4161.0,,,,
30,2022-08-28 13:03:48.413,0 days 01:02:48.333000,55,0.5891667199999958,0 days 00:00:03.833000,11047.64513408,124.36750272,2,89.00250176,False,1,pos,62.03254401144613,0.011466092980312603,OnTrack,-1196.0,2455.0,4163.0,,,,
31,2022-08-28 13:03:48.522,0 days 01:02:48.442000,55,0.6799999999999926,0 days 00:00:03.942000,11276.0,129.0,2,92.0,False,1,car,66.02694444444445,0.012204417798280874,OnTrack,-1225.8619308231468,2500.4583070548624,4163.965747289646,,,,
32,2022-08-28 13:03:48.653,0 days 01:02:48.573000,55,0.6072221866666595,0 days 00:00:04.073000,10817.499776,133.093752,2,92.0,False,1,pos,70.86835966457997,0.013099304795985358,OnTrack,-1261.0,2554.0,4165.0,,,,
33,2022-08-28 13:03:48.682,0 days 01:02:48.602000,55,0.591111111111104,0 days 00:00:04.102000,10716.0,134.0,2,92.0,False,1,car,71.98250000000002,0.013305242451495437,OnTrack,-1267.479788086561,2563.8026824973485,4165.183536417046,,,,
34,2022-08-28 13:03:49.002,0 days 01:02:48.922000,55,1.3911111111111012,0 days 00:00:04.422000,11224.0,152.0,3,100.0,False,1,car,85.49361111111111,0.015802635694609067,OnTrack,-1319.1737262301008,2641.0925416712407,4166.745163306026,,,,
35,2022-08-28 13:03:49.033,0 days 01:02:48.953000,55,1.4686112711111006,0 days 00:00:04.453000,11172.419337955556,153.03333546666667,3,100.0,False,1,pos,86.86580858667695,0.016056272621691806,OnTrack,-1325.0,2650.0,4167.0,,,,
36,2022-08-28 13:03:49.213,0 days 01:02:49.133000,55,1.918611271111096,0 days 00:00:04.633000,10872.919337955556,159.03333546666667,3,100.0,False,1,pos,94.97418927335926,0.017555025386951854,OnTrack,-1368.0,2716.0,4169.0,,,,
37,2022-08-28 13:03:49.362,0 days 01:02:49.282000,55,2.2911111111110927,0 days 00:00:04.782000,10625.0,164.0,3,100.0,False,1,car,101.89361111111113,0.018834011045625293,OnTrack,-1423.3209595645078,2798.6419887975767,4171.0591233714595,,,,
38,2022-08-28 13:03:49.433,0 days 01:02:49.353000,55,2.4488890311110922,0 days 00:00:04.853000,10806.76016384,167.19500288,3,100.0,False,1,pos,105.26203308937889,0.019456630030792503,OnTrack,-1451.0,2840.0,4172.0,,,,
39,2022-08-28 13:03:49.562,0 days 01:02:49.482000,55,2.7355555555555355,0 days 00:00:04.982000,11137.0,173.0,4,100.0,False,1,car,111.50472222222224,0.020610528443070437,OnTrack,-1497.8185045645605,2910.6125663072903,4173.48777652583,,,,
40,2022-08-28 13:03:49.762,0 days 01:02:49.682000,55,3.1799999999999784,0 days 00:00:05.182000,11417.0,180.0,4,100.0,False,1,car,121.50472222222226,0.02245892804734862,OnTrack,-1559.5194709571772,3004.896684202151,4175.253847345754,,,,
41,2022-08-28 13:03:49.873,0 days 01:02:49.793000,55,3.488333511111085,0 days 00:00:05.293000,11363.349969066667,183.23750186666666,4,100.0,False,1,pos,127.19872444998808,0.023511407193804762,OnTrack,-1584.0,3042.0,4176.0,,,,
42,2022-08-28 13:03:50.002,0 days 01:02:49.922000,55,3.8466666666666356,0 days 00:00:05.422000,11301.0,187.0,4,100.0,False,1,car,133.9713888888889,0.024763266220682086,OnTrack,-1602.9889233999224,3070.2041201165366,4176.665898321216,,,,
43,2022-08-28 13:03:50.253,0 days 01:02:50.173000,55,4.186756259555546,0 days 00:00:05.673000,11120.4193984,195.3666688,4,100.0,False,1,pos,147.72487966494768,0.027305460911473154,OnTrack,-1656.0,3149.0,4179.0,,,,
44,2022-08-28 13:03:50.362,0 days 01:02:50.282000,63,4.334444444444443,0 days 00:00:05.782000,11042.0,199.0,5,100.0,False,1,car,153.8713888888889,0.02844158143319567,OnTrack,-1713.4754210968279,3236.102843922503,4181.459769168708,,,,
45,2022-08-28 13:03:50.433,0 days 01:02:50.353000,63,4.156944284444441,0 days 00:00:05.853000,11137.406336,200.9968768,5,100.0,False,1,pos,157.91919841399414,0.029189778385635468,OnTrack,-1749.0,3290.0,4183.0,,,,
46,2022-08-28 13:03:50.682,0 days 01:02:50.602000,63,3.534444444444432,0 days 00:00:06.102000,11472.0,208.0,5,100.0,False,1,car,172.3602777777778,0.03185906692377223,OnTrack,-1804.0226982471065,3373.19874811995,4185.719913393565,,,,
47,2022-08-28 13:03:50.833,0 days 01:02:50.753000,63,2.7374996622222194,0 days 00:00:06.253000,11567.3187904,212.718752,5,100.0,False,1,pos,181.28640878047526,0.03350897262508434,OnTrack,-1839.0,3426.0,4188.0,,,,
48,2022-08-28 13:03:50.842,0 days 01:02:50.762000,63,2.6899999999999977,0 days 00:00:06.262000,11573.0,213.0,5,100.0,False,1,car,181.82694444444442,0.03360888521582223,OnTrack,-1842.0387115568096,3430.594140011788,4188.195811175455,,,,
49,2022-08-28 13:03:51.002,0 days 01:02:50.922000,63,1.5344444444444605,0 days 00:00:06.422000,11628.0,217.0,5,76.0,False,1,car,191.47138888888887,0.03539156394528164,OnTrack,-1911.846693040018,3536.235947171946,4192.713871576871,,,,
50,2022-08-28 13:03:51.073,0 days 01:02:50.993000,63,1.2413226524444516,0 days 00:00:06.493000,11327.8028544,211.45312,5,59.137484799999996,False,1,pos,195.52959069157635,0.036141681805898496,OnTrack,-1944.0,3585.0,4195.0,,,,
51,2022-08-28 13:03:51.322,0 days 01:02:51.242000,55,0.21333333333330984,0 days 00:00:06.742000,10275.0,192.0,5,0.0,True,1,car,208.53805555555556,0.038546165936583075,OnTrack,-2038.9598237009068,3729.877236073027,4203.124992681185,,,,
52,2022-08-28 13:03:51.393,0 days 01:02:51.313000,55,0.3003929356190386,0 days 00:00:06.813000,9927.0996864,186.1678518857143,5,0.0,True,1,pos,212.00031043789608,0.039186128992025906,OnTrack,-2061.0,3764.0,4205.0,,,,
53,2022-08-28 13:03:51.593,0 days 01:02:51.513000,55,0.5456310308571748,0 days 00:00:07.013000,8947.0996864,169.73928045714285,5,0.0,True,1,pos,221.27710777286643,0.040900851844318714,OnTrack,-2113.0,3846.0,4209.0,,,,
54,2022-08-28 13:03:51.602,0 days 01:02:51.522000,63,0.5566666666667004,0 days 00:00:07.022000,8903.0,169.0,5,0.0,True,1,car,221.6825,0.04097578452753984,OnTrack,-2115.1935666326954,3849.4898168457457,4209.178566125609,,,,
55,2022-08-28 13:03:51.793,0 days 01:02:51.713000,63,0.34444437333336103,0 days 00:00:07.213000,9591.55523072,157.53999616,5,0.0,True,1,pos,230.02729994968155,0.042518237020017044,OnTrack,-2160.0,3922.0,4213.0,,,,
56,2022-08-28 13:03:51.802,0 days 01:02:51.722000,63,0.33444444444447186,0 days 00:00:07.222000,9624.0,157.0,5,0.0,True,1,car,230.40472222222223,0.04258799973793804,OnTrack,-2161.9830889684126,3925.3500129189824,4213.153219857197,,,,
57,2022-08-28 13:03:52.113,0 days 01:02:52.033000,63,0.1727352097777497,0 days 00:00:07.533000,9616.2249984,140.4781216,5,0.0,True,1,pos,242.52215002225353,0.04482778461298277,OnTrack,-2222.0,4035.0,4217.0,,,,
58,2022-08-28 13:03:52.122,0 days 01:02:52.042000,3,0.16805555555552587,0 days 00:00:07.542000,9616.0,140.0,5,0.0,True,1,car,242.84916666666666,0.04488823035659533,OnTrack,-2223.4693040850466,4037.8474626259886,4217.109179705584,,,,
59,2022-08-28 13:03:52.353,0 days 01:02:52.273000,3,0.21065510439507232,0 days 00:00:07.773000,9567.874986666666,128.4499968,5,0.0,True,1,pos,250.8285646359917,0.04636314196148319,OnTrack,-2258.0,4111.0,4220.0,,,,
60,2022-08-28 13:03:52.482,0 days 01:02:52.402000,63,0.23444444444447754,0 days 00:00:07.902000,9541.0,122.0,3,0.0,True,1,car,255.04916666666668,0.04714327787381471,OnTrack,-2278.622185710387,4166.165077694457,4221.284241987932,,,,
61,2022-08-28 13:03:52.573,0 days 01:02:52.493000,63,0.28500003555559655,0 days 00:00:07.993000,9320.8935952,116.8812464,3,0.0,True,1,pos,257.9571857112446,0.04768079599893785,OnTrack,-2291.0,4204.0,4222.0,,,,
62,2022-08-28 13:03:52.642,0 days 01:02:52.562000,63,0.3233333333333803,0 days 00:00:08.062000,9154.0,113.0,2,0.0,True,1,car,260.07138888888886,0.04807158523062997,OnTrack,-2297.8636311042037,4228.428222409586,4222.436064099113,,,,
63,2022-08-28 13:03:52.922,0 days 01:02:52.842000,63,1.023333333333369,0 days 00:00:08.342000,8150.0,97.0,2,0.0,True,1,car,267.61583333333334,0.049466100043190964,OnTrack,-2307.9157166351356,4300.617511717589,4223.027025004199,,,,
64,2022-08-28 13:03:52.932,0 days 01:02:52.852000,63,1.0498713714286065,0 days 00:00:08.352000,8123.785378742858,96.64285257142858,2,0.0,True,1,pos,267.86591056313927,0.04951232430845218,OnTrack,-2308.0,4303.0,4223.0,,,,
65,2022-08-28 13:03:53.202,0 days 01:02:53.122000,6,1.7663888888889119,0 days 00:00:08.622000,7416.0,87.0,2,0.0,True,1,car,274.3825,0.05071685044208587,OnTrack,-2304.9756629416106,4366.315715401255,4220.946091938127,,,,
66,2022-08-28 13:03:53.362,0 days 01:02:53.282000,63,1.8455555555555634,0 days 00:00:08.782000,7416.0,87.0,2,0.0,True,1,car,278.24916666666667,0.0514315649557401,OnTrack,-2301.1046030587445,4396.607801137256,4219.399081319716,,,,
67,2022-08-28 13:03:53.412,0 days 01:02:53.332000,63,1.8733333980724691,0 days 00:00:08.832000,7590.552378138523,84.8494573535295,2,0.0,True,1,pos,279.3791096803838,0.05164042357768126,OnTrack,-2300.0,4404.0,4219.0,,,,
68,2022-08-28 13:03:53.641,0 days 01:02:53.561000,63,2.000555555555536,0 days 00:00:09.061000,8390.0,75.0,1,0.0,True,1,car,284.06166666666667,0.052505947225726796,OnTrack,-2291.129554861243,4432.055478264052,4217.979585052835,,,,
69,2022-08-28 13:03:53.652,0 days 01:02:53.572000,63,2.000555555555536,0 days 00:00:09.072000,8359.58482304,74.77999872,1,0.02750016,True,1,pos,284.27596141922675,0.05254555745930989,OnTrack,-2290.0,4434.0,4218.0,,,,
70,2022-08-28 13:03:53.932,0 days 01:02:53.852000,63,2.000555555555536,0 days 00:00:09.352000,7585.38482304,69.17999872,1,0.7275001600000001,True,1,pos,289.50832088425744,0.05351270657577027,OnTrack,-2244.0,4499.0,4220.0,,,,
71,2022-08-28 13:03:54.041,0 days 01:02:53.961000,63,2.000555555555536,0 days 00:00:09.461000,7284.0,67.0,1,1.0,True,1,car,291.5061111111111,0.053881978042244996,OnTrack,-2232.739114431354,4513.350366089911,4220.055964846606,,,,
72,2022-08-28 13:03:54.202,0 days 01:02:54.122000,63,2.0452777777777555,0 days 00:00:09.622000,6973.0,66.0,1,4.0,True,1,car,294.4577777777778,0.054427563992107776,OnTrack,-2225.1153564651663,4519.273727334328,4219.039951515482,,,,
73,2022-08-28 13:03:54.352,0 days 01:02:54.272000,63,1.8786109688888406,0 days 00:00:09.772000,6831.4373792,65.0624992,1,5.8750016,True,1,pos,297.1704904173441,0.054928981689057264,OnTrack,-2202.0,4527.0,4218.0,,,,
74,2022-08-28 13:03:54.362,0 days 01:02:54.282000,63,1.86749999999995,0 days 00:00:09.782000,6822.0,65.0,1,6.0,False,1,car,297.3466666666667,0.05496154610001036,OnTrack,-2199.658294632314,4527.772939573608,4217.938102232915,,,,
75,2022-08-28 13:03:54.552,0 days 01:02:54.472000,63,1.4980553066666311,0 days 00:00:09.972000,6971.285814857143,62.28571245714286,1,13.464290742857143,False,1,pos,300.56549642015534,0.05555651446426909,OnTrack,-2146.0,4545.0,4217.0,,,,
76,2022-08-28 13:03:54.642,0 days 01:02:54.562000,63,1.323055555555527,0 days 00:00:10.062000,7042.0,61.0,1,17.0,False,1,car,302.0911111111111,0.05583850902337345,OnTrack,-2129.0179553393477,4549.566515999876,4216.80400866965,,,,
77,2022-08-28 13:03:54.842,0 days 01:02:54.762000,63,0.7119444444444412,0 days 00:00:10.262000,7219.0,63.0,1,21.0,False,1,car,305.5911111111111,0.056485448884870816,OnTrack,-2113.3938114479447,4549.727278622981,4216.697313957899,,,,
78,2022-08-28 13:03:54.952,0 days 01:02:54.872000,63,4.479703458370371,0 days 00:00:10.372000,7406.916885333333,63.45833386666666,1,24.208337066666665,False,1,pos,307.53180311575585,0.056844166318211944,OnTrack,-2101.0,4548.0,4216.0,,,,
79,2022-08-28 13:03:55.082,0 days 01:02:55.002000,3,8.932500000000005,0 days 00:00:10.502000,7629.0,64.0,1,28.0,False,1,car,309.85777777777776,0.057274099382696175,OnTrack,-2078.365136743066,4545.386205531302,4214.368248737663,,,,
80,2022-08-28 13:03:55.253,0 days 01:02:55.173000,3,8.36249978666668,0 days 00:00:10.673000,7911.1501056,66.1375008,1,33.98500224,False,1,pos,313.02618831845825,0.057859748261654645,OnTrack,-2043.0,4541.0,4212.0,,,,
81,2022-08-28 13:03:55.373,0 days 01:02:55.293000,3,7.962499786666685,0 days 00:00:10.793000,8109.1501056,67.6375008,1,38.18500224,False,1,pos,315.3362906962535,0.05828674749375051,OnTrack,-2020.0,4537.0,4211.0,,,,
82,2022-08-28 13:03:55.482,0 days 01:02:55.402000,3,7.59916666666669,0 days 00:00:10.902000,8289.0,69.0,1,42.0,False,1,car,317.5244444444444,0.058691205745976104,OnTrack,-1996.0247391610847,4531.243709119018,4209.875379578463,,,,
83,2022-08-28 13:03:55.713,0 days 01:02:55.633000,3,6.379999662222261,0 days 00:00:11.133000,8935.8001792,74.7750016,1,46.62000128,False,1,pos,322.44812668570086,0.0596012989766091,OnTrack,-1941.0,4515.0,4207.0,,,,
84,2022-08-28 13:03:55.882,0 days 01:02:55.802000,3,5.488055555555604,0 days 00:00:11.302000,9409.0,79.0,1,50.0,False,1,car,326.30222222222216,0.06031368984306473,OnTrack,-1908.030169597521,4504.373264199351,4205.255187225099,,,,
85,2022-08-28 13:03:56.133,0 days 01:02:56.053000,3,3.5835489935556124,0 days 00:00:11.553000,10454.5721416,86.0593768,1,55.4906264,False,1,pos,332.40368514281704,0.061441484007859294,OnTrack,-1863.0,4488.0,4203.0,,,,
86,2022-08-28 13:03:56.202,0 days 01:02:56.122000,55,3.060000000000059,0 days 00:00:11.622000,10742.0,88.0,1,57.0,False,1,car,334.1244444444444,0.061759549089077895,OnTrack,-1849.0357427358776,4482.517992029932,4202.364457244772,,,,
87,2022-08-28 13:03:56.513,0 days 01:02:56.433000,55,1.5322661786667156,0 days 00:00:11.933000,10061.68736,92.859376,1,67.6906272,False,1,pos,342.14352439875466,0.0632417955105001,OnTrack,-1778.0,4453.0,4199.0,,,,
88,2022-08-28 13:03:56.522,0 days 01:02:56.442000,3,1.4880555555556043,0 days 00:00:11.942000,10042.0,93.0,1,68.0,False,1,car,342.39111111111106,0.06328755942861453,OnTrack,-1775.7851250138115,4452.055348547752,4198.873017687631,,,,
89,2022-08-28 13:03:56.693,0 days 01:02:56.613000,3,5.517244563555625,0 days 00:00:12.113000,9838.937424,101.55000319999999,1,70.85000106666666,False,1,pos,347.3044360150381,0.06419573820942542,OnTrack,-1732.0,4433.0,4196.0,,,,
90,2022-08-28 13:03:56.762,0 days 01:02:56.682000,18,7.143055555555634,0 days 00:00:12.182000,9757.0,105.0,2,72.0,False,1,car,349.39111111111106,0.06458143915160926,OnTrack,-1713.2865754391537,4424.459413021444,4194.482527860213,,,,
91,2022-08-28 13:03:56.913,0 days 01:02:56.833000,18,5.381388142222309,0 days 00:00:12.333000,10431.10742857143,111.47143131428571,2,76.31428754285714,False,1,pos,354.1562678929866,0.06546223054260349,OnTrack,-1672.0,4405.0,4191.0,,,,
92,2022-08-28 13:03:57.042,0 days 01:02:56.962000,18,3.8763888888889824,0 days 00:00:12.462000,11007.0,117.0,2,80.0,False,1,car,358.491111111111,0.06626348279150239,OnTrack,-1639.6323525156004,4389.4637559645,4188.949088846982,,,,
93,2022-08-28 13:03:57.173,0 days 01:02:57.093000,18,3.9597801333334335,0 days 00:00:12.593000,11510.986357333333,123.18611413333333,2,84.73055786666667,False,1,pos,363.18140612706213,0.0671304367366456,OnTrack,-1596.0,4368.0,4186.0,,,,
94,2022-08-28 13:03:57.373,0 days 01:02:57.293000,18,4.087094948148259,0 days 00:00:12.793000,12280.430801777778,132.63055857777778,2,91.95278008888889,False,1,pos,370.77077770239924,0.0685332558783029,OnTrack,-1498.0,4319.0,4178.0,,,,
95,2022-08-28 13:03:57.402,0 days 01:02:57.322000,77,4.105555555555668,0 days 00:00:12.822000,12392.0,134.0,2,93.0,False,1,car,371.891111111111,0.06874033826123516,OnTrack,-1487.5855613470405,4313.7457346614865,4177.223041538288,,,,
